2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,46, VALENCIA            ,100190,8.98,9.21,8.74
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,47, VALLADOLID          ,900,8.74,8.74,8.74
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,49, ZAMORA              ,1250,8.97,8.97,8.97
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,50, ZARAGOZA            ,27950,8.91,8.97,8.78
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,54, POLONIA             ,67170,8.88,9.21,8.74
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,60, FRANCIA             ,89228,8.92,9.21,8.74
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,61, ALEMANIA            ,43720,8.94,9.21,8.74
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,62, ITALIA              ,12000,8.76,8.78,8.74
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,63, GRAN BRETAÑA        ,7670,8.97,8.97,8.97
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,64, BELGICA             ,7665,8.83,8.97,8.74
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,65, HOLANDA             ,36608,8.95,9.21,8.74
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,67, IRLANDA             ,9350,8.97,8.97,8.97
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,69, PORTUGAL            ,4540,8.74,8.74,8.74
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,70, DINAMARCA           ,8808,8.99,9.21,8.78
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,78, URUGUAY             ,3780,8.97,8.97,8.97
2020-01-01,2020-01-31, CA 0207, VACUNO DESPIECE AÑOJO         ,81, AUSTRIA             ,385,8.74,8.74,8.74
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,6, BADAJOZ             ,16810,7.95,8.18,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,8, BARCELONA           ,51825,8.06,8.41,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,10, CACERES             ,54110,8.13,8.41,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,13, CIUDAD REAL         ,8000,7.94,7.94,7.94
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,14, CORDOBA             ,3210,7.75,7.75,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,15, LA CORUÑA           ,12750,8.18,8.18,8.18
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,16, CUENCA              ,800,7.97,8.18,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,17, GERONA              ,8060,8.3,8.41,8.18
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,27, LUGO                ,13810,8.18,8.41,7.94
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,28, MADRID              ,27800,8.11,8.41,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,30, MURCIA              ,2158,8.18,8.18,8.18
